category,category_label,name,legal_name,town,url,website
school,Школа,Лицей №6,Лицей №6,Воскресенск,https://moskva.fulledu.ru/school/shkola-mou-licey-6/about/,
school,Школа,Лицей №6,Лицей №6,Дзержинский,https://moskva.fulledu.ru/school/shkola-mbou-licey-6-parus/about/,
school,Школа,Лицей №6 г Химки,Лицей №6 г Химки,Химки,https://moskva.fulledu.ru/school/shkola-6-ghimki/about/,
school,Школа,Лицей №7,Лицей №7,Электросталь,https://moskva.fulledu.ru/school/shkola-licey-7/about/,
school,Школа,Лицей №7,Лицей №7,Химки,https://moskva.fulledu.ru/school/shkola-7-9193-74259/about/,
school,Школа,Лицей №8,Лицей №8,Электросталь,https://moskva.fulledu.ru/school/shkola-licey-8/about/,
school,Школа,Ловецкая средняя общеобразовательная школа,Ловецкая средняя общеобразовательная школа,село Ловцы,https://moskva.fulledu.ru/school/shkola-2344-415734/about/,
school,Школа,Ложковская средняя общеобразовательная школа,Муниципальное Казённое Общеобразовательное Учреждение Ложковская Средняя Общеобразовательная Школа,деревня Ложки,https://moskva.fulledu.ru/school/lozhkovskaya-srednyaya-obscheobrazovatelnaya-shkola/about/,
school,Школа,ЛОМОНОСОВСКАЯ ШКОЛА,"ЧАСТНОЕ ОБРАЗОВАТЕЛЬНОЕ УЧРЕЖДЕНИЕ СРЕДНЯЯ ОБЩЕОБРАЗОВАТЕЛЬНАЯ ШКОЛА ""ЛОМОНОСОВСКАЯ ШКОЛА""",Москва,https://moskva.fulledu.ru/school/chou-sosh-lomonosovskaya-shkola-171067/about/,
school,Школа,Ломоносовская школа,Ломоносовская школа,Москва,https://moskva.fulledu.ru/school/nou-lomonosovskaya-shkola/about/,
school,Школа,Лосиный остров,Государственное бюджетное общеобразовательное учреждение города Москвы «Школа № 368 «Лосиный остров»,Москва,https://moskva.fulledu.ru/school/shkola-gbou-sosh-368-losinyy-ostrov/about/,
school,Школа,Лотошинская средняя общеобразовательная школа №1,Лотошинская средняя общеобразовательная школа №1,поселок городского типа Лотошино,https://moskva.fulledu.ru/school/mou-lotoshinskaya-srednyaya-obscheobrazovatelnaya-shkola-1/about/,
school,Школа,Лотошинская средняя общеобразовательная школа №2,Лотошинская средняя общеобразовательная школа №2,поселок городского типа Лотошино,https://moskva.fulledu.ru/school/lotoshinskaya-srednyaya-obscheobrazovatelnaya-shkola-2/about/,
school,Школа,Лсош № 2,"Муниципальное Общеобразовательное Учреждение ""лотошинская Средняя Общеобразовательная Школа № 2""",поселок городского типа Лотошино,https://moskva.fulledu.ru/school/shkola-mou-lsosh-2/about/,
school,Школа,Луговская Средняя общеобразовательная школа,Муниципальное Бюджетное Общеобразовательное Учреждение Луговская Средняя Общеобразовательная Школа,Лобня,https://moskva.fulledu.ru/school/lugovskaya-srednyaya-obscheobrazovatelnaya-shkola/about/,
school,Школа,Луховицкая средняя общеобразовательная школа № 8,Луховицкая средняя общеобразовательная школа № 8,Луховицы,https://moskva.fulledu.ru/school/luhovickaya-srednyaya-obscheobrazovatelnaya-shkola-8/about/,
school,Школа,Луховицкая средняя общеобразовательная школа № 9,Луховицкая средняя общеобразовательная школа № 9,Луховицы,https://moskva.fulledu.ru/school/luhovickaya-srednyaya-obscheobrazovatelnaya-shkola-9/about/,
school,Школа,Луховицкая средняя общеобразовательная школа №1,Луховицкая средняя общеобразовательная школа №1,Луховицы,https://moskva.fulledu.ru/school/shkola-1-2754-884762/about/,
school,Школа,Луховицкая средняя общеобразовательная школа №2,Луховицкая средняя общеобразовательная школа №2,Луховицы,https://moskva.fulledu.ru/school/luhovickaya-srednyaya-obscheobrazovatelnaya-shkola-2-s-uglublennym-izucheniem-otdelnyh-predmetov/about/,
school,Школа,Львовская средняя общеобразовательная школа № 4,Львовская средняя общеобразовательная школа № 4,Подольск,https://moskva.fulledu.ru/school/lvovskaya-srednyaya-obscheobrazovatelnaya-shkola-4/about/,
school,Школа,Львовская средняя общеобразовательная школа №4,Львовская средняя общеобразовательная школа №4,Подольск,https://moskva.fulledu.ru/school/shkola-4-4953-235709/about/,
school,Школа,Любучанская средняя общеобразовательная школа,Любучанская средняя общеобразовательная школа,поселок Любучаны,https://moskva.fulledu.ru/school/shkola-mbou-lubuchanskaya-sosh/about/,
school,Школа,Любучанская средняя общеобразовательная школа с углубленным изучением отдельных предметов,МУНИЦИПАЛЬНОЕ БЮДЖЕТНОЕ ОБЩЕОБРАЗОВАТЕЛЬНОЕ УЧРЕЖДЕНИЕ ЛЮБУЧАНСКАЯ СРЕДНЯЯ ОБЩЕОБРАЗОВАТЕЛЬНАЯ ШКОЛА,поселок Любучаны,https://moskva.fulledu.ru/school/lubuchanskaya-srednyaya-obscheobrazovatelnaya-shkola-s-uglublennym-izucheniem-otdelnyh-predmetov/about/,
school,Школа,Майдаровская начальная школа - детский сад № 46,Муниципальное Бюджетное Образовательное Учреждение Для Детей Дошкольного И Младшего Школьного Возраста Майдаровская Начальная Школа - Детский Сад №46,поселок Майдарово,https://moskva.fulledu.ru/school/mou-maydarovskaya-nachalnaya-shkola-detskiy-sad-46/about/,
school,Школа,Майская средняя общеобразовательная школа с углублённым изучением отдельных предметов,Майская средняя общеобразовательная школа с углублённым изучением отдельных предметов,поселок городского типа Софрино,https://moskva.fulledu.ru/school/shkola-5614-186433/about/,
school,Школа,Макаровская ООШ,"Муниципальное Общеобразовательное Учреждение ""макаровская Основная Общеобразовательная Школа """,,https://moskva.fulledu.ru/school/shkola-mou-makarovskaya-oosh/about/,
school,Школа,Малаховская школа - интернат IV вида для слабовидящих муниципального образования Люберецкий муниципальный район Московской области,Малаховская школа - интернат IV вида для слабовидящих муниципального образования Люберецкий муниципальный район Московской области,,https://moskva.fulledu.ru/school/municipalnoe-specialnoe-korrekcionnoe-obrazovatelnoe-uchrezhdenie-dlya-obuchauschihsya-vospitannikov-1354-419313/about/,
school,Школа,Маливская средняя общеобразовательная школа,Муниципальное Общеобразовательное Учреждение Маливская Средняя Общеобразовательная Школа,деревня Зарудня,https://moskva.fulledu.ru/school/malivskaya-srednyaya-obscheobrazovatelnaya-shkola/about/,
school,Школа,Малинская основная общеобразовательная школа,Малинская основная общеобразовательная школа,поселок городского типа Малино,https://moskva.fulledu.ru/school/malinskaya-osnovnaya-obscheobrazovatelnaya-shkola/about/,
school,Школа,Малинская средняя общеобразовательная школа,"МУНИЦИПАЛЬНОЕ БЮДЖЕТНОЕ ОБЩЕОБРАЗОВАТЕЛЬНОЕ УЧРЕЖДЕНИЕ ""МАЛИНСКАЯ СРЕДНЯЯ ОБЩЕОБРАЗОВАТЕЛЬНАЯ ШКОЛА ИМЕНИ П.М.ОВСЯНКИНА"" ГОРОДСКОГО ОКРУГА СТУПИНО МОСКОВСКОЙ ОБЛАСТИ",поселок городского типа Малино,https://moskva.fulledu.ru/school/mbou-malinskaya-srednyaya-obscheobrazovatelnaya-shkola/about/,
school,Школа,Малинскаясредняя общеобразовательная школа,Малинскаясредняя общеобразовательная школа,поселок городского типа Малино,https://moskva.fulledu.ru/school/malinskayasrednyaya-obscheobrazovatelnaya-shkola/about/,
school,Школа,МалоВяземская средняя общеобразовательная школа,МалоВяземская средняя общеобразовательная школа,поселок городского типа Большие Вяземы,https://moskva.fulledu.ru/school/malovyazemskaya-srednyaya-obscheobrazovatelnaya-shkola/about/,
school,Школа,Манихинская ООШ,"Муниципальное Общеобразовательное Учреждение ""манихинская Основная Общеобразовательная Школа"" Истринского Муниципального Района",поселок станции Манихино,https://moskva.fulledu.ru/school/shkola-mou-manihinskaya-oosh/about/,
school,Школа,Манихинская основная общеобразовательная школа,Манихинская основная общеобразовательная школа,поселок станции Манихино,https://moskva.fulledu.ru/school/manihinskaya-osnovnaya-obscheobrazovatelnaya-shkola/about/,
school,Школа,Марфинская СОШ,"МУНИЦИПАЛЬНОЕ  БЮДЖЕТНОЕ ОБЩЕОБРАЗОВАТЕЛЬНОЕ УЧРЕЖДЕНИЕ  ""МАРФИНСКАЯ СРЕДНЯЯ ОБЩЕОБРАЗОВАТЕЛЬНАЯ ШКОЛА ИМЕНИ В.Ф. БУТУЗОВА""",Мытищи,https://moskva.fulledu.ru/school/shkola-mbou-marfinskaya-sosh/about/,
school,Школа,Марфинская средняя общеобразовательная школа,"Муниципальное  Бюджетное Общеобразовательное Учреждение  ""марфинская Средняя Общеобразовательная Школа""",село Марфино,https://moskva.fulledu.ru/school/marfinskaya-srednyaya-obscheobrazovatelnaya-shkola/about/,
school,Школа,Марьинская средняя общеобразовательная школа,Марьинская средняя общеобразовательная школа,,https://moskva.fulledu.ru/school/marinskaya-srednyaya-obscheobrazovatelnaya-shkola/about/,
school,Школа,Масловская средняя общеобразовательная школа,Масловская средняя общеобразовательная школа,деревня Верхнее-Маслово,https://moskva.fulledu.ru/school/maslovskaya-srednyaya-obscheobrazovatelnaya-shkola/about/,
school,Школа,Маэстро теннис,Маэстро теннис,Москва,https://moskva.fulledu.ru/school/shkola-maestro-tennis/about/,
school,Школа,Мгдмш Им. В.м.блажевича,"Государственное Бюджетное Образовательное Учреждение Дополнительного Образования Детей Города Москвы ""московская Городская Детская Музыкальная Школа Имени В.м.блажевича""",Москва,https://moskva.fulledu.ru/school/shkola-gboudod-gmoskvy-mgdmsh-im-vmblazhevicha/about/,
school,Школа,МГДМШ им. Гнесиных,"Государственное Бюджетное Образовательное Учреждение Дополнительного Образования Детей Города Москвы ""московская Городская Детская Музыкальная Школа Имени Гнесиных""",Москва,https://moskva.fulledu.ru/school/shkola-gboudod-g-moskvy-mgdmsh-im-gnesinyh/about/,
school,Школа,МГДМШ им. И.О.Дунаевского,"Государственное Бюджетное Образовательное Учреждение Дополнительного Образования Детей Города Москвы ""московская Городская Детская Музыкальная Школа Имени И.о.дунаевского""",Москва,https://moskva.fulledu.ru/school/shkola-gboudod-g-moskvy-mgdmsh-im-iodunaevskogo/about/,
school,Школа,МГДМШ им. С.С.Прокофьева,"Государственное Бюджетное Образовательное Учреждение Дополнительного Образования Детей Города Москвы ""московская Городская Детская Музыкальная Школа Имени С.с.прокофьева""",Москва,https://moskva.fulledu.ru/school/shkola-gboudod-g-moskvy-mgdmsh-im-ssprokofeva/about/,
school,Школа,Медвежье-Озёрская средняя общеобразовательная школа деревни Медвежьи Озёра Щелковского муниципального района Московской области,Медвежье-Озёрская средняя общеобразовательная школа деревни Медвежьи Озёра Щелковского муниципального района Московской области,деревня Медвежьи Озера,https://moskva.fulledu.ru/school/medvezheozerskaya-srednyaya-obscheobrazovatelnaya-shkola-d-medvezhi-ozera/about/,
school,Школа,Медикобиологическая школа Vita,Медикобиологическая школа Vita,Москва,https://moskva.fulledu.ru/school/medikobiologicheskaya-shkola-vita/about/,
school,Школа,Международная общеобразовательная школа Интеграция XXI век,Международная общеобразовательная школа Интеграция XXI век,Москва,https://moskva.fulledu.ru/school/mezhdunarodnaya-obscheobrazovatelnaya-shkola-integraciya-xxi-vek/about/,
school,Школа,МЕЖДУНАРОДНАЯ ШКОЛА,"АВТОНОМНАЯ НЕКОММЕРЧЕСКАЯ ОРГАНИЗАЦИЯ ОБЩЕОБРАЗОВАТЕЛЬНАЯ ОРГАНИЗАЦИЯ ""РУССКАЯ МЕЖДУНАРОДНАЯ ШКОЛА""",,https://moskva.fulledu.ru/school/ano-oo-russkaya-mezhdunarodnaya-shkola-171482/about/,
school,Школа,МЕЖДУНАРОДНАЯ ШКОЛА АЛЬНАИР,"НЕГОСУДАРСТВЕННОЕ ЧАСТНОЕ ОБЩЕОБРАЗОВАТЕЛЬНОЕ УЧРЕЖДЕНИЕ ""МЕЖДУНАРОДНАЯ ШКОЛА ""АЛЬНАИР""",Истра,https://moskva.fulledu.ru/school/nchou-mezhdunarodnaya-shkola-alnair-171485/about/,
school,Школа,Международная школа завтрашнего дня,Негосударственное образовательное учреждение Международная школа завтрашнего дня,Москва,https://moskva.fulledu.ru/school/mezhdunarodnaya-shkola-zavtrashnego-dnya/about/,
school,Школа,Международная школа углубленного изучения иностранных языков,Международная школа углубленного изучения иностранных языков,Москва,https://moskva.fulledu.ru/school/nou-mezhdunarodnaya-shkola-uglublennogo-izucheniya-inostrannyh-yazykov/about/,
school,Школа,Мельчевская основная общеобразовательная школа,Мельчевская основная общеобразовательная школа,поселок Мельчевка,https://moskva.fulledu.ru/school/shkola-1248-634436/about/,
school,Школа,Менделеевская средняя общеобразовательная школа № 1,Менделеевская средняя общеобразовательная школа № 1,поселок городского типа Менделеево,https://moskva.fulledu.ru/school/mendeleevskaya-srednyaya-obscheobrazovatelnaya-shkola-1/about/,
school,Школа,Менделеевская средняя общеобразовательная школа № 2,Менделеевская средняя общеобразовательная школа № 2,поселок городского типа Менделеево,https://moskva.fulledu.ru/school/mendeleevskaya-srednyaya-obscheobrazovatelnaya-shkola-2/about/,
school,Школа,Менделеевская школа-сад,Муниципальное Бюджетное Образовательное Учреждение Для Детей Дошкольного И Младшего Школьного Возраста Менделеевская Начальная Школа-Детский Сад,поселок городского типа Менделеево,https://moskva.fulledu.ru/school/mou-mendeleevskaya-shkola-sad/about/,
school,Школа,Менделеевский корпус,741,Москва,https://moskva.fulledu.ru/school/shkola-741/about/,
school,Школа,Металлист,"Муниципальное Бюджетное Образовательное Учреждение Дополнительного Образования Детей  Детско-Юношеская Спортивная Школа Города Королёва Московской Области ""металлист""",Королев,https://moskva.fulledu.ru/school/shkola-mbou-dod-dussh-metallist/about/,
school,Школа,Мещеринская СОШ № 1,"Муниципальное Бюджетное Общеобразовательное Учреждение ""мещеринская Средняя Общеобразовательная Школа № 1 С Углубленным Изучением Отдельных Предметов"" Ступинского Муниципального Района",,https://moskva.fulledu.ru/school/shkola-mbou-mescherinskaya-sosh-1/about/,
school,Школа,Мещеринская средняя общеобразовательная школа № 1 с углубленным изучением отдельных предметов Ступинского,Мещеринская средняя общеобразовательная школа № 1 с углубленным изучением отдельных предметов Ступинского,,https://moskva.fulledu.ru/school/mescherinskaya-srednyaya-obscheobrazovatelnaya-shkola-1-s-uglublennym-izucheniem-otdelnyh-predmetov/about/,
school,Школа,Мещеринская средняя общеобразовательная школа № 2,"Муниципальное Бюджетное Общеобразовательное Учреждение ""мещеринская Средняя Общеобразовательная Школа № 2 ""  Ступинского Муниципального Района",село Мещерино,https://moskva.fulledu.ru/school/mbou-mescherinskaya-srednyaya-obscheobrazovatelnaya-shkola-2/about/,
school,Школа,Мещерская средняя общеобразовательная школа,Мещерская средняя общеобразовательная школа,поселок Мещерское,https://moskva.fulledu.ru/school/mescherskaya-srednyaya-obscheobrazovatelnaya-shkola-s-uglublennym-izucheniem-otdelnyh-predmetov/about/,
school,Школа,Минишкола,Минишкола,Москва,https://moskva.fulledu.ru/school/minishkola/about/,
school,Школа,Мир Знаний,Мир Знаний,Москва,https://moskva.fulledu.ru/school/centr-obrazovaniya-i-razvitiya-lichnosti-mir-znaniy/about/,
school,Школа,Мисцевская ООШ №2,"Муниципальное Бюджетное Общеобразовательное Учреждение ""мисцевская Основная Общеобразовательная Школа №2"" Орехово-Зуевского Муниципального Района Московской Области",поселок Мисцево,https://moskva.fulledu.ru/school/shkola-mbou-miscevskaya-oosh-2/about/,
school,Школа,Мисцевская основная общеобразовательная школа№1,Мисцевская основная общеобразовательная школа№1,поселок Мисцево,https://moskva.fulledu.ru/school/miscevskaya-osnovnaya-obscheobrazovatelnaya-shkola/about/,
school,Школа,Михайловская средняя общеобразовательная школа,Михайловская средняя общеобразовательная школа,,https://moskva.fulledu.ru/school/mihaylovskaya-srednyaya-obscheobrazovatelnaya-shkola/about/,
school,Школа,Михайловская школа,Государственное Бюджетное Образовательное Учреждение Города Москвы Средняя Общеобразовательная Школа № 2076,,https://moskva.fulledu.ru/school/mou-mihaylovskaya-shkola/about/,
school,Школа,Михалевская средняя общеобразовательная школа,Михалевская средняя общеобразовательная школа,деревня Михали,https://moskva.fulledu.ru/school/mihalevskaya-srednyaya-obscheobrazovatelnaya-shkola/about/,
school,Школа,Михневская средняя общеобразовательная школа,"МУНИЦИПАЛЬНОЕ БЮДЖЕТНОЕ ОБЩЕОБРАЗОВАТЕЛЬНОЕ УЧРЕЖДЕНИЕ ""МИХНЕВСКАЯ СРЕДНЯЯ ОБЩЕОБРАЗОВАТЕЛЬНАЯ ШКОЛА С УГЛУБЛЁННЫМ ИЗУЧЕНИЕМ ОТДЕЛЬНЫХ ПРЕДМЕТОВ"" ГОРОДСКОГО ОКРУГА СТУПИНО МОСКОВСКОЙ ОБЛАСТИ",рабочий посёлок Михнево,https://moskva.fulledu.ru/school/mbou-mihnevskaya-srednyaya-obscheobrazovatelnaya-shkola/about/,
school,Школа,Михневская средняя общеобразовательная школа с углубленным изучением отдельных предметов Ступинского,Михневская средняя общеобразовательная школа с углубленным изучением отдельных предметов Ступинского,рабочий посёлок Михнево,https://moskva.fulledu.ru/school/mihnevskaya-srednyaya-obscheobrazovatelnaya-shkola-s-uglublennym-izucheniem-otdelnyh-predmetov-stupi/about/,
school,Школа,Мишутинская средняя общеобразовательная школа,Мишутинская средняя общеобразовательная школа,поселок городского типа Богородское,https://moskva.fulledu.ru/school/mishutinskaya-srednyaya-obscheobrazovatelnaya-shkola-300-404650/about/,
school,Школа,Мкк Пв Мо Рф,"Федеральное Государственное Казенное Общеобразовательное Учреждение ""московский Кадетский Корпус ""пансион Воспитанниц Министерства Обороны Российской Федерации""",Москва,https://moskva.fulledu.ru/school/shkola-fgkou-mkk-pv-mo-rf-ili-pansion-vospitannic-mo-rf/about/,
school,Школа,МКС(К)ОУ для обучающихся; воспитанников с ограниченными возможностями здоровья Старогородковская специальная (коррекционная) общеобразовательная школа-интернат VIII вида им.Заслуженного учителя РФ Фурагиной А.В.,Муниципальное казенное специальное (коррекционное) образовательное учреждение для обучающихся; воспитанников с ограниченными возможностями здоровья Старогородковская специальная (коррекционная) общеобразовательная школа-интернат VIII вида им.Заслуженного,,https://moskva.fulledu.ru/school/mkskou-dlya-obuchauschihsya-vospitannikov-s-ogranichennymi-vozmozhnostyami-zdorovya-starogorodkovska/about/,
school,Школа,"МКС(К)ОУ школа VIII вида ""Надежда""","Муниципальное Казенное Специальное (Коррекционное) Образовательное Учреждение Для Обучающихся, Воспитанников С Ограниченными Возможностями Здоровья Специальная (Коррекционная) Общеобразовательная Школа Viii Вида ""надежда""",Коломна,https://moskva.fulledu.ru/school/mkskou-shkola-viii-vida-nadezhda/about/,
school,Школа,ММШ-15,"Государственное Бюджетное Образовательное Учреждение Города Москвы Центр Образования ""школа Здоровья"" № 1941",Москва,https://moskva.fulledu.ru/school/shkola-gbou-co-1941/about/,
school,Школа,Многопрофильная общеобразовательная ШКОЛА ПРАВА и ЭКОНОМИКИ,Общеобразовательная автономная некоммерческая организация “Школа права и экономики”,,https://moskva.fulledu.ru/school/mnogoprofilnaya-obscheobrazovatelnaya-shkola-prava-i-ekonomiki/about/,
school,Школа,Многопрофильная школа,1098,Москва,https://moskva.fulledu.ru/school/srednyaya-obscheobrazovatelnaya-shkola-1098/about/,
school,Школа,Многопрофильный образовательный центр,"Государственное бюджетное общеобразовательное учреждение города Москвы ""Школа № 2098 ""Многопрофильный образовательный центр"" имени Героя Советского Союза Л.М. Доватора""",Москва,https://moskva.fulledu.ru/school/shkola-centr-obrazovaniya-1481/about/,
school,Школа,Мокровская средняя общеобразовательная школа,Мокровская средняя общеобразовательная школа,деревня Мокрое,https://moskva.fulledu.ru/school/mokrovskaya-srednyaya-shkola/about/,
school,Школа,Молоковская средняя общеобразовательная школа,Муниципальное Бюджетное Общеобразовательное Учреждение Молоковская Средняя Общеобразовательная Школа,село Молоково,https://moskva.fulledu.ru/school/molokovskaya-srednyaya-obscheobrazovatelnaya-shkola/about/,
school,Школа,Монасеинская основная общеобразовательная школа,"Муниципальное общеобразовательное учреждение ""Монасеинская основная общеобразовательная школа""",деревня Монасеино,https://moskva.fulledu.ru/school/mou-monaseinskaya-osnovnaya-obscheobrazovatelnaya-shkola/about/,
school,Школа,Монотон,Монотон,Москва,https://moskva.fulledu.ru/school/shkola-centr-obrazovaniya-monoton/about/,
school,Школа,Москва-98,"Государственное бюджетное образовательное учреждение города Москвы центр образования № 1953 ""Москва-98""",Москва,https://moskva.fulledu.ru/school/shkola-centr-obrazovaniya-moskva98-1953/about/,
school,Школа,Московская Гимназия на Юго-Западе №1543,"ГОСУДАРСТВЕННОЕ БЮДЖЕТНОЕ ОБЩЕОБРАЗОВАТЕЛЬНОЕ УЧРЕЖДЕНИЕ ""МОСКОВСКАЯ ГИМНАЗИЯ НА ЮГО-ЗАПАДЕ №1543 ИМЕНИ НАРОДНОГО УЧИТЕЛЯ РОССИЙСКОЙ ФЕДЕРАЦИИ Ю.В. ЗАВЕЛЬСКОГО""",Москва,https://moskva.fulledu.ru/school/shkola-gbou-moskovskaya-gimnaziya-na-ugozapade-1543/about/,
school,Школа,Московская городская лингвистическая гимназия,Московская городская лингвистическая гимназия,Москва,https://moskva.fulledu.ru/school/shkola-gimnaziya-1513-moskovskaya-gorodskaya-lingvisticheskaya-gimnaziya/about/,
school,Школа,Московская классическая гимназия,"Негосударственное образовательное учреждение средняя общеобразовательная школа ""Московская классическая гимназия""",Москва,https://moskva.fulledu.ru/school/srednyaya-obscheobrazovatelnaya-shkola-moskovskaya-klassicheskaya-gimnaziya/about/,
school,Школа,Московская международная киношкола,Государственное бюджетное профессиональное образовательное учреждение города Москвы «Киноколледж № 40 «Московская международная киношкола»,Москва,https://moskva.fulledu.ru/school/moskovskaya-mezhdunarodnaya-kinoshkola-1318/about/,
school,Школа,Московская международная школа-интернат,"Государственное бюджетное образовательное учреждение города Москвы общеобразовательная школа-интернат среднего (полного) общего образования № 56 ""Московская международная школа-интернат""",Москва,https://moskva.fulledu.ru/school/gbou-shkola-internat-56-moskovskaya-mezhdunarodnaya-shkola-internat/about/,
school,Школа,Московская экономическая школа,Московская экономическая школа,Москва,https://moskva.fulledu.ru/school/moskovskaya-ekonomicheskaya-shkola/about/,
school,Школа,Московский,107,Москва,https://moskva.fulledu.ru/school/crednyaya-obscheobrazovatelnaya-shkola-107/about/,
school,Школа,Московский Академический Художественный Лицей Российской Академии Художеств,"Федеральное Государственное Бюджетное Образовательное Учреждение Основного Общего И Среднего (Полного) Общего Образования С Углубленным Изучением Отдельных Предметов ""московский Академический Художественный Лицей Российской Академии Художеств""",Москва,https://moskva.fulledu.ru/school/shkola-mahl-rah/about/,
school,Школа,московский Дипломатический Кадетский Корпус,"Государственное Бюджетное Образовательное Учреждение Города Москвы Кадетская Школа-Интернат № 11 ""московский Дипломатический Кадетский Корпус""",Москва,https://moskva.fulledu.ru/school/shkola-gbou-kshi-11/about/,
school,Школа,Московский кадетский корпус Героев Космоса,Московский кадетский корпус Героев Космоса,Москва,https://moskva.fulledu.ru/school/kadetskaya-shkola-1783-moskovskiy-kadetskiy-korpus-geroev-kosmosa/about/,
school,Школа,Московский кадетский корпус полиции,"Государственное Бюджетное Образовательное Учреждение Города Москвы Кадетская Школа-Интернат № 10 ""московский Кадетский Корпус Полиции""",Москва,https://moskva.fulledu.ru/school/gbou-kadetskaya-shkola-internat-10-moskovskiy-kadetskiy-korpus-policii/about/,
school,Школа,МОУ - ПРОФИЛЬНАЯ ШКОЛА № 4,Муниципальное Общеобразовательное Учреждение - Профильная Школа №4,Клин,https://moskva.fulledu.ru/school/mou-profilnaya-shkola-4/about/,
school,Школа,Моу Дод Дюсш,Муниципальное Образовательное Учреждение Дополнительного Образования Детей Детско-Юношеская Спортивная Школа Павлово-Посадского Муниципального Района  Московской Области,Павловский Посад,https://moskva.fulledu.ru/school/shkola-mou-dod-dussh-5427-8719/about/,
school,Школа,Мочильская средняя общеобразовательная школа,Мочильская средняя общеобразовательная школа,село Мочилы,https://moskva.fulledu.ru/school/srednyaya-obscheobrazovatelnaya-shkola-mochilskaya/about/,
school,Школа,"МС(К)ОУ для обучающихся; воспитанников с отклонениями в развитии Одинцовская специальная(коррекционная) общеобразовательная школа ""Надежда""","МУНИЦИПАЛЬНОЕ БЮДЖЕТНОЕ ОБЩЕОБРАЗОВАТЕЛЬНОЕ УЧРЕЖДЕНИЕ ДЛЯ ОБУЧАЮЩИХСЯ С ОГРАНИЧЕННЫМИ ВОЗМОЖНОСТЯМИ ЗДОРОВЬЯ ОДИНЦОВСКАЯ ОБЩЕОБРАЗОВАТЕЛЬНАЯ ШКОЛА ""НАДЕЖДА""",Одинцово,https://moskva.fulledu.ru/school/mskou-dlya-obuchauschihsya-vospitannikov-s-otkloneniyami-v-razvitii-odincovskaya-specialnayakorrekci/about/,
school,Школа,МСКОУ - Клинская специальная (коррекционная) общеобразовательная школа VIII вида,"Муниципальное Специальное (Коррекционное) Образовательное Учреждение Для Обучающихся, Воспитанников С Ограниченными Возможностями Здоровья - Клинская Специальная (Коррекционная) Общеобразовательная Школа Viii Вида",Клин,https://moskva.fulledu.ru/school/mskou-klinskaya-specialnaya-korrekcionnaya-obscheobrazovatelnaya-shkola-viii-vida/about/,
school,Школа,Музыкальная студия - школа Людмилы Князевой,Музыкальная студия - школа Людмилы Князевой,Москва,https://moskva.fulledu.ru/school/muzykalnaya-studiya-shkola-ludmily-knyazevoy/about/,
school,Школа,Муми-дом,Муми-дом,Москва,https://moskva.fulledu.ru/school/semeynyy-klub-mumi-dom/about/,
school,Школа,Муниципальное автономное общеобразовательное учреждение Востряковский лицей №1,Муниципальное автономное общеобразовательное учреждение Востряковский лицей №1,Домодедово,https://moskva.fulledu.ru/school/shkola-vostryakovskiy-licey-1/about/,
school,Школа,Муниципальное бюджетное общеобразовательное учреждение средняя общеобразовательная школа №1 с углубленным изучением отдельных предметов,Муниципальное бюджетное общеобразовательное учреждение средняя общеобразовательная школа №1 с углубленным изучением отдельных предметов,Чехов,https://moskva.fulledu.ru/school/srednyaya-obscheobrazovatelnaya-shkola-1-s-uglublennym-izucheniem-otdelnyh-predmetov/about/,
school,Школа,Муниципальное бюджетное специальное (коррекционное) образовательное учреждение для обучающихся; воспитанников с ограниченными возможностями здоровья специальная(коррекционная) общеобразовательная школа,"МУНИЦИПАЛЬНОЕ БЮДЖЕТНОЕ СПЕЦИАЛЬНОЕ (КОРРЕКЦИОННОЕ) ОБРАЗОВАТЕЛЬНОЕ УЧРЕЖДЕНИЕ ДЛЯ ОБУЧАЮЩИХСЯ, ВОСПИТАННИКОВ С ОГРАНИЧЕННЫМИ ВОЗМОЖНОСТЯМИ ЗДОРОВЬЯ СПЕЦИАЛЬНАЯ (КОРРЕКЦИОННАЯ) ОБЩЕОБРАЗОВАТЕЛЬНАЯ ШКОЛА",Лобня,https://moskva.fulledu.ru/school/municipalnoe-budzhetnoe-specialnoe-korrekcionnoe-obrazovatelnoe-uchrezhdenie-dlya-obuchauschihsya-vo-8421-750704/about/,
school,Школа,Муниципальное казённое общеобразовательное учреждение школа - интернат Павлово-Посадского муниципального района Московской области,Муниципальное казённое общеобразовательное учреждение школа - интернат Павлово-Посадского муниципального района Московской области,Павловский Посад,https://moskva.fulledu.ru/school/shkola-internat-vii-vida/about/,
school,Школа,Муниципальное общеобразовательное Домодедовская средняя общеобразовательная школа № 7 с углубленным изучением отдельных предметов,Муниципальное общеобразовательное Домодедовская средняя общеобразовательная школа № 7 с углубленным изучением отдельных предметов,Домодедово,https://moskva.fulledu.ru/school/municipalnoe-obscheobrazovatelnoe-domodedovskaya-srednyaya-obscheobrazovatelnaya-shkola-7-s-ugluble/about/,
school,Школа,Муниципальное общеобразовательное учреждение - средняя общеобразовательная школа №4,Муниципальное общеобразовательное учреждение - средняя общеобразовательная школа №4,Жуковский,https://moskva.fulledu.ru/school/shkola-4-5078-909226/about/,
